0,1,2,3,4
0.5565693430656934,0.9546165884194053,0.9825870646766169,0.9664000000000001,0.8620689655172415
0.6003649635036495,0.7746478873239436,0.9776119402985074,0.9616,0.8318965517241379
0.5766423357664233,0.6244131455399061,0.962686567164179,0.9488000000000001,0.7327586206896552
0.8558394160583942,0.8309859154929577,0.7810945273631841,0.8528,0.7413793103448278
0.8521897810218977,0.8466353677621283,0.8084577114427861,0.8592000000000002,0.75
0.8613138686131387,0.8622848200312989,0.8233830845771145,0.8656000000000001,0.7672413793103448
0.886861313868613,0.8779342723004695,0.8283582089552238,0.8832000000000002,0.7801724137931036
0.9306569343065694,0.9139280125195619,0.890547263681592,0.9328000000000001,0.7887931034482758
0.9507299270072993,0.9546165884194053,0.9726368159203981,0.9616,0.7974137931034484
0.9635036496350364,0.9092331768388107,0.9776119402985074,0.9552,0.8103448275862069
0.9726277372262773,0.9546165884194053,0.9676616915422885,0.9616,0.8232758620689657
0.9744525547445255,0.9546165884194053,0.9228855721393036,0.8592000000000002,0.8318965517241379
0.9762773722627736,0.9640062597809076,0.8880597014925372,0.7952000000000001,0.8448275862068968
0.9744525547445255,0.9311424100156493,0.0,0.8640000000000001,0.8577586206896552
0.9708029197080292,0.9812206572769953,0.945273631840796,0.8784000000000001,0.8706896551724137
0.9708029197080292,0.9827856025039123,0.9552238805970149,0.9200000000000002,0.8922413793103448
0.9744525547445255,0.9859154929577465,0.962686567164179,0.9296000000000002,0.9181034482758621
0.9799270072992701,0.9874804381846636,0.9751243781094526,0.9312,0.9267241379310347
0.9890510948905109,0.9890453834115807,0.9825870646766169,0.9456,0.9396551724137931
0.7299270072992701,0.9906103286384977,0.990049751243781,0.9840000000000002,0.9698275862068968
0.7299270072992701,0.9937402190923317,0.9950248756218906,0.9856,0.9827586206896552
0.7299270072992701,0.9937402190923317,0.9950248756218906,0.9824000000000002,0.9698275862068968
0.7226277372262773,0.9921752738654146,0.9751243781094526,0.9792000000000001,0.896551724137931
0.6952554744525548,0.9890453834115807,0.9353233830845772,0.9392,0.8318965517241379
0.7007299270072993,0.9874804381846636,0.9004975124378108,0.9472,0.8663793103448278
0.9854014598540146,0.9859154929577465,0.9477611940298508,0.9488000000000001,0.9051724137931036
0.9854014598540146,0.9843505477308294,0.9676616915422885,0.8608,0.9482758620689657
0.7864963503649633,0.9843505477308294,0.9651741293532338,0.9552,0.9396551724137931
0.10583941605839414,0.9843505477308294,0.9651741293532338,0.9536,0.9396551724137931
0.12956204379562042,0.943661971830986,0.9228855721393036,0.9520000000000002,0.9482758620689657
0.23175182481751821,0.7715179968701096,0.7313432835820896,0.8928,0.7931034482758621
0.2572992700729927,0.8278560250391236,0.7562189054726368,0.8672000000000002,0.7413793103448278
0.16788321167883208,0.8591549295774648,0.7960199004975125,0.8880000000000001,0.8189655172413794
0.10583941605839414,0.8904538341158059,0.8233830845771145,0.9072,0.90948275862069
0.0,0.9217527386541471,0.8532338308457711,0.9168000000000001,0.9267241379310347
